year,season,time,total_pedestrian,to_manhattan,to_brooklyn,weather,event
2019,Winter,05:00:00 AM,3,2,1,cloudy,New Year's Day
2019,Spring,12:00:00 AM,1,0,1,cloudy,
2019,Fall,05:00:00 AM,0,0,0,cloudy,
2019,Winter,10:00:00 PM,34,23,11,cloudy,
2019,Spring,12:00:00 PM,1714,846,868,partly cloudy day,
2019,Fall,02:00:00 AM,2,1,1,clear night,
2019,Fall,10:00:00 PM,5,2,3,clear night,
2019,Winter,02:00:00 PM,1311,636,675,partly cloudy day,
2019,Summer,07:00:00 AM,291,119,172,clear day,
2019,Fall,02:00:00 PM,3615,1632,1983,partly cloudy day,
2019,Summer,07:00:00 PM,320,145,175,rain,
2019,Fall,06:00:00 AM,188,108,80,clear night,
2019,Winter,09:00:00 AM,333,166,167,clear day,
2019,Spring,12:00:00 PM,2574,1080,1494,clear day,
2019,Winter,05:00:00 AM,3,3,0,clear night,
2019,Winter,05:00:00 PM,607,279,328,cloudy,
2019,Winter,12:00:00 AM,3,3,0,,
2019,Spring,11:00:00 AM,1708,838,870,cloudy,
2019,Winter,08:00:00 AM,389,197,192,clear day,
2019,Summer,04:00:00 PM,1942,889,1053,partly cloudy day,
2019,Spring,02:00:00 AM,0,0,0,cloudy,
2019,Winter,07:00:00 AM,133,64,69,clear night,
2019,Spring,07:00:00 AM,95,42,53,clear day,
2019,Summer,05:00:00 AM,17,14,3,partly cloudy night,
2019,Fall,12:00:00 PM,2590,1167,1423,clear day,
2019,Fall,06:00:00 PM,1535,858,677,clear day,
2019,Spring,02:00:00 AM,0,0,0,partly cloudy night,
2019,Summer,05:00:00 AM,23,10,13,partly cloudy night,
2019,Spring,05:00:00 AM,20,18,2,clear night,
2019,Winter,02:00:00 PM,2336,1193,1143,clear day,
2019,Winter,07:00:00 PM,137,97,40,partly cloudy night,
2019,Winter,09:00:00 PM,2,1,1,clear night,
2019,Fall,01:00:00 AM,1,0,1,rain,
2019,Winter,02:00:00 PM,794,380,414,cloudy,
2019,Summer,06:00:00 AM,124,53,71,clear day,
2019,Summer,09:00:00 AM,695,392,303,partly cloudy day,
2019,Winter,08:00:00 AM,247,131,116,partly cloudy day,
2019,Winter,07:00:00 AM,132,48,84,clear night,
2019,Spring,06:00:00 PM,1120,393,727,cloudy,
2019,Winter,07:00:00 AM,85,41,44,clear night,
2019,Summer,03:00:00 PM,1299,624,675,cloudy,
2019,Spring,04:00:00 AM,1,0,1,clear night,
2019,Fall,06:00:00 AM,1,0,1,cloudy,
2019,Spring,03:00:00 AM,0,0,0,clear night,
2019,Fall,04:00:00 AM,0,0,0,clear night,
2019,Fall,03:00:00 AM,0,0,0,partly cloudy night,
2019,Summer,03:00:00 AM,0,0,0,clear night,
2019,Spring,05:00:00 PM,2160,1016,1144,partly cloudy day,
2019,Summer,06:00:00 AM,167,63,104,partly cloudy day,
2019,Spring,06:00:00 PM,1764,978,786,clear day,
2019,Spring,10:00:00 PM,14,3,11,cloudy,
2019,Spring,09:00:00 PM,12,6,6,partly cloudy night,
2019,Summer,05:00:00 AM,37,20,17,partly cloudy night,
2019,Winter,06:00:00 PM,103,102,1,clear night,
2019,Winter,02:00:00 PM,1552,710,842,partly cloudy day,
2019,Spring,12:00:00 PM,1203,495,708,partly cloudy day,
2019,Summer,03:00:00 PM,2397,1147,1250,partly cloudy day,
2019,Summer,04:00:00 PM,2268,1125,1143,partly cloudy day,
2019,Fall,07:00:00 AM,341,134,207,partly cloudy day,
2019,Summer,09:00:00 AM,671,397,274,partly cloudy day,
2019,Summer,05:00:00 AM,59,46,13,clear night,
2019,Winter,05:00:00 AM,0,0,0,clear night,
2019,Winter,05:00:00 AM,0,0,0,clear night,
2019,Winter,04:00:00 AM,0,0,0,cloudy,
2019,Fall,02:00:00 AM,0,0,0,cloudy,
2019,Fall,09:00:00 PM,14,11,3,cloudy,Daylight Saving Time ends
2019,Summer,08:00:00 PM,1059,419,640,partly cloudy night,
2019,Summer,07:00:00 AM,229,100,129,cloudy,
2019,Fall,05:00:00 PM,2393,1051,1342,partly cloudy day,
2019,Fall,08:00:00 AM,525,201,324,partly cloudy day,
2019,Winter,09:00:00 AM,104,70,34,rain,
2019,Winter,10:00:00 AM,580,344,236,clear day,
2019,Winter,01:00:00 PM,2518,1200,1318,partly cloudy day,
2019,Winter,09:00:00 PM,24,23,1,clear night,
2019,Summer,10:00:00 PM,47,36,11,rain,
2019,Summer,07:00:00 PM,1204,611,593,partly cloudy day,
2019,Spring,09:00:00 PM,13,7,6,cloudy,
2019,Summer,11:00:00 PM,27,12,15,partly cloudy night,
2019,Fall,12:00:00 AM,5,0,5,clear night,
2019,Fall,12:00:00 PM,1675,749,926,cloudy,
2019,Summer,08:00:00 AM,418,176,242,clear day,
2019,Fall,10:00:00 PM,14,10,4,partly cloudy night,
2019,Winter,09:00:00 AM,319,180,139,clear day,
2019,Winter,09:00:00 PM,17,12,5,clear night,
2019,Spring,10:00:00 PM,13,8,5,clear night,
2019,Summer,03:00:00 PM,2703,1046,1657,rain,
2019,Fall,02:00:00 AM,1,0,1,partly cloudy night,
2019,Winter,09:00:00 PM,120,120,0,clear night,Presidents' Day (regional holiday)
2019,Spring,10:00:00 PM,3,2,1,snow,
2019,Summer,08:00:00 PM,1382,620,762,clear day,
2019,Fall,07:00:00 AM,281,124,157,clear day,
2019,Fall,12:00:00 PM,973,398,575,cloudy,
2019,Summer,05:00:00 AM,16,11,5,cloudy,
2019,Summer,01:00:00 AM,2,0,2,partly cloudy night,
2019,Fall,04:00:00 PM,1531,697,834,clear day,
2019,Summer,08:00:00 AM,198,65,133,cloudy,
2019,Winter,03:00:00 PM,942,396,546,cloudy,
2019,Spring,09:00:00 AM,441,228,213,cloudy,
2019,Winter,10:00:00 AM,1200,638,562,partly cloudy day,New Year's Day
2019,Spring,11:00:00 AM,1136,558,578,partly cloudy day,
2019,Spring,01:00:00 AM,0,0,0,clear night,
2019,Spring,05:00:00 PM,1862,792,1070,cloudy,
2019,Summer,07:00:00 AM,311,128,183,clear day,
2019,Fall,06:00:00 PM,2327,1003,1324,clear day,
2019,Fall,03:00:00 PM,352,113,239,cloudy,
2019,Summer,01:00:00 AM,1,0,1,partly cloudy night,
2019,Summer,06:00:00 AM,182,98,84,clear night,
2019,Winter,10:00:00 PM,21,20,1,partly cloudy night,Valentine's Day
2019,Spring,12:00:00 PM,1969,953,1016,partly cloudy day,
2019,Summer,08:00:00 AM,364,163,201,partly cloudy day,
2019,Spring,10:00:00 AM,612,367,245,cloudy,
2019,Fall,11:00:00 AM,2377,1241,1136,partly cloudy day,
2019,Spring,01:00:00 AM,0,0,0,cloudy,
2019,Spring,02:00:00 AM,0,0,0,clear night,
2019,Fall,02:00:00 PM,2035,878,1157,clear day,
2019,Summer,06:00:00 AM,200,125,75,partly cloudy night,
2019,Summer,10:00:00 AM,964,520,444,clear day,
2019,Spring,03:00:00 PM,1981,996,985,clear day,
2019,Winter,08:00:00 PM,5,0,5,cloudy,New Year's Eve
2019,Summer,09:00:00 PM,43,16,27,partly cloudy night,
2019,Summer,02:00:00 AM,0,0,0,clear night,
2019,Fall,07:00:00 AM,327,138,189,clear day,
2019,Spring,12:00:00 AM,48,46,2,partly cloudy night,
2019,Winter,09:00:00 PM,55,54,1,clear night,
2019,Winter,12:00:00 PM,1275,514,761,cloudy,
2019,Summer,01:00:00 AM,3,1,2,clear night,
2019,Summer,11:00:00 AM,1740,927,813,partly cloudy day,
2019,Spring,07:00:00 AM,281,134,147,clear day,
2019,Winter,01:00:00 AM,7,2,5,clear night,
2019,Fall,08:00:00 PM,8,3,5,cloudy,
2019,Winter,12:00:00 AM,24,12,12,clear night,
2019,Winter,08:00:00 AM,294,93,201,partly cloudy day,
2019,Summer,10:00:00 AM,1077,613,464,cloudy,
2019,Spring,11:00:00 PM,1,1,0,cloudy,Daylight Saving Time starts
2019,Summer,09:00:00 AM,711,410,301,partly cloudy day,
2019,Spring,12:00:00 AM,58,56,2,partly cloudy night,
2019,Fall,01:00:00 AM,0,0,0,clear night,
2019,Spring,09:00:00 PM,17,14,3,partly cloudy night,
2019,Winter,06:00:00 AM,0,0,0,rain,
2019,Fall,03:00:00 AM,0,0,0,clear night,
2019,Fall,05:00:00 PM,1751,956,795,partly cloudy day,
2019,Summer,09:00:00 PM,63,18,45,partly cloudy night,
2019,Winter,06:00:00 AM,13,11,2,clear night,
2019,Spring,01:00:00 AM,0,0,0,partly cloudy night,
2019,Summer,01:00:00 AM,7,4,3,cloudy,
2019,Fall,04:00:00 PM,1870,839,1031,partly cloudy day,Thanksgiving Day
2019,Summer,02:00:00 AM,0,0,0,clear night,Independence Day
2019,Summer,11:00:00 AM,1314,638,676,clear day,
2019,Winter,09:00:00 AM,488,283,205,clear day,
2019,Fall,02:00:00 PM,1553,708,845,clear day,
2019,Summer,09:00:00 PM,13,3,10,partly cloudy night,
2019,Spring,03:00:00 PM,3243,1483,1760,partly cloudy day,
2019,Spring,10:00:00 PM,20,10,10,cloudy,
2019,Fall,03:00:00 AM,0,0,0,cloudy,
2019,Winter,06:00:00 PM,70,66,4,cloudy,
2019,Spring,04:00:00 AM,0,0,0,clear night,
2019,Summer,03:00:00 PM,1560,761,799,partly cloudy day,
2019,Winter,01:00:00 PM,2086,930,1156,partly cloudy day,
2019,Winter,05:00:00 AM,0,0,0,clear night,
2019,Fall,04:00:00 PM,1487,632,855,cloudy,
2019,Fall,12:00:00 PM,450,207,243,cloudy,
2019,Fall,02:00:00 PM,1606,697,909,cloudy,
2019,Fall,02:00:00 AM,1,0,1,clear night,
2019,Winter,02:00:00 PM,1016,497,519,cloudy,
2019,Winter,05:00:00 AM,3,0,3,clear night,
2019,Spring,04:00:00 AM,0,0,0,partly cloudy night,
2019,Spring,07:00:00 PM,524,240,284,clear day,
2019,Fall,12:00:00 PM,1484,658,826,cloudy,
2019,Summer,03:00:00 PM,828,374,454,partly cloudy day,
2019,Fall,03:00:00 AM,1,0,1,partly cloudy night,
2019,Spring,08:00:00 PM,914,372,542,partly cloudy day,
2019,Summer,03:00:00 PM,2895,1249,1646,clear day,
2019,Fall,06:00:00 AM,165,89,76,partly cloudy night,
2019,Spring,07:00:00 AM,270,114,156,partly cloudy day,
2019,Summer,07:00:00 PM,573,290,283,rain,
2019,Summer,12:00:00 AM,69,58,11,partly cloudy night,
2019,Spring,03:00:00 PM,3724,1713,2011,clear day,
2019,Summer,05:00:00 PM,755,387,368,cloudy,
2019,Summer,06:00:00 AM,156,82,74,clear day,
2019,Winter,11:00:00 PM,1,0,1,clear night,Christmas Eve
2019,Summer,03:00:00 AM,0,0,0,cloudy,
2019,Winter,10:00:00 PM,9,8,1,partly cloudy night,
2019,Summer,01:00:00 AM,22,19,3,partly cloudy night,
2019,Summer,12:00:00 PM,1515,758,757,cloudy,
2019,Spring,05:00:00 AM,56,38,18,partly cloudy night,
2019,Fall,07:00:00 PM,5,0,5,clear night,
2019,Winter,10:00:00 PM,3,2,1,partly cloudy night,
2019,Summer,10:00:00 PM,18,7,11,rain,
2019,Spring,04:00:00 AM,0,0,0,clear night,
2019,Fall,05:00:00 PM,2963,1253,1710,clear day,
2019,Fall,11:00:00 PM,40,39,1,clear night,
2019,Spring,02:00:00 PM,2342,958,1384,partly cloudy day,
2019,Winter,05:00:00 AM,1,1,0,partly cloudy night,
2019,Summer,06:00:00 PM,1432,804,628,partly cloudy day,
2019,Spring,08:00:00 PM,335,161,174,partly cloudy night,
2019,Summer,08:00:00 AM,355,159,196,clear day,
2019,Spring,07:00:00 AM,176,81,95,partly cloudy night,
2019,Fall,12:00:00 AM,0,0,0,clear night,
2019,Fall,11:00:00 AM,2584,989,1595,partly cloudy day,
2019,Fall,11:00:00 PM,1,0,1,clear night,
2019,Fall,07:00:00 AM,295,126,169,partly cloudy day,
2019,Fall,11:00:00 AM,1824,864,960,clear day,
2019,Summer,06:00:00 AM,47,28,19,rain,
2019,Spring,07:00:00 PM,376,161,215,partly cloudy day,
2019,Winter,08:00:00 PM,8,5,3,clear night,Martin Luther King Jr. Day
2019,Summer,08:00:00 PM,946,468,478,partly cloudy day,
2019,Summer,04:00:00 PM,2194,1037,1157,partly cloudy day,
2019,Spring,12:00:00 AM,1,0,1,clear night,
2019,Spring,07:00:00 AM,117,55,62,cloudy,
2019,Winter,04:00:00 PM,98,60,38,snow,
2019,Winter,10:00:00 AM,2231,1203,1028,cloudy,New Year's Eve
2019,Winter,12:00:00 PM,1323,590,733,cloudy,Presidents' Day (regional holiday)
2019,Spring,07:00:00 AM,220,100,120,partly cloudy day,
2019,Fall,04:00:00 PM,2214,1187,1027,clear day,
2019,Winter,05:00:00 AM,0,0,0,clear night,
2019,Winter,12:00:00 AM,3,1,2,partly cloudy night,
2019,Spring,12:00:00 PM,2468,1117,1351,clear day,
2019,Spring,02:00:00 PM,2534,1194,1340,partly cloudy day,
2019,Winter,02:00:00 AM,3,0,3,clear night,
2019,Winter,05:00:00 PM,115,111,4,clear night,
2019,Winter,10:00:00 PM,33,33,0,clear night,
2019,Winter,07:00:00 PM,4,3,1,clear night,
2019,Spring,12:00:00 AM,24,0,24,rain,
2019,Fall,05:00:00 PM,1664,964,700,partly cloudy day,
2019,Spring,02:00:00 AM,0,0,0,rain,
2019,Spring,05:00:00 AM,44,36,8,cloudy,
2019,Fall,12:00:00 PM,1892,888,1004,clear day,
2019,Fall,07:00:00 AM,206,95,111,cloudy,
2019,Winter,03:00:00 AM,0,0,0,clear night,
2019,Spring,05:00:00 AM,0,0,0,clear night,
2019,Summer,12:00:00 PM,3006,1600,1406,clear day,
2019,Fall,07:00:00 PM,11,9,2,clear night,
2019,Fall,07:00:00 AM,266,119,147,clear night,
2019,Summer,01:00:00 AM,2,1,1,partly cloudy night,
2019,Summer,06:00:00 AM,159,71,88,clear day,
2019,Fall,01:00:00 AM,0,0,0,,Daylight Saving Time ends
2019,Spring,10:00:00 AM,1236,625,611,cloudy,
2019,Winter,05:00:00 PM,83,82,1,clear night,
2019,Fall,08:00:00 AM,447,156,291,clear day,
2019,Winter,01:00:00 PM,1494,767,727,cloudy,
2019,Summer,10:00:00 AM,1749,972,777,partly cloudy day,
2019,Fall,04:00:00 AM,0,0,0,partly cloudy night,Thanksgiving Day
2019,Spring,12:00:00 AM,0,0,0,clear night,
2019,Spring,12:00:00 AM,6,3,3,partly cloudy night,
2019,Winter,04:00:00 PM,1026,465,561,partly cloudy day,
2019,Summer,01:00:00 PM,2039,880,1159,partly cloudy day,
2019,Spring,04:00:00 PM,2504,1191,1313,partly cloudy day,
2019,Winter,09:00:00 AM,442,263,179,partly cloudy day,
2019,Fall,11:00:00 AM,1998,1019,979,partly cloudy day,
2019,Summer,07:00:00 AM,237,97,140,partly cloudy day,
2019,Fall,11:00:00 AM,2749,1473,1276,partly cloudy day,
2019,Fall,02:00:00 AM,0,0,0,partly cloudy night,
2019,Summer,01:00:00 PM,2044,958,1086,clear day,
2019,Summer,08:00:00 AM,356,166,190,partly cloudy day,
2019,Summer,12:00:00 AM,1,0,1,clear night,
2019,Winter,10:00:00 PM,6,4,2,clear night,
2019,Winter,07:00:00 AM,90,38,52,partly cloudy day,
2019,Fall,10:00:00 AM,2000,1018,982,partly cloudy day,
2019,Summer,09:00:00 PM,37,14,23,clear night,
2019,Summer,04:00:00 AM,0,0,0,clear night,
2019,Fall,06:00:00 AM,183,96,87,partly cloudy night,
2019,Summer,06:00:00 PM,2251,1083,1168,clear day,
2019,Winter,05:00:00 PM,48,44,4,clear night,
2019,Summer,01:00:00 AM,6,3,3,clear night,
2019,Spring,04:00:00 AM,1,0,1,partly cloudy night,
2019,Summer,03:00:00 AM,0,0,0,clear night,
2019,Spring,11:00:00 AM,981,669,312,rain,
2019,Fall,07:00:00 PM,59,58,1,partly cloudy night,
2019,Spring,08:00:00 AM,302,120,182,clear day,
2019,Winter,12:00:00 PM,1558,689,869,cloudy,
2019,Winter,02:00:00 AM,0,0,0,partly cloudy night,
2019,Summer,02:00:00 AM,3,1,2,cloudy,
2019,Summer,10:00:00 AM,1365,850,515,partly cloudy day,
2019,Spring,11:00:00 PM,5,0,5,rain,
2019,Spring,01:00:00 PM,2116,962,1154,partly cloudy day,
2019,Spring,08:00:00 PM,22,20,2,clear night,
2019,Summer,10:00:00 AM,1526,918,608,clear day,
2019,Fall,05:00:00 AM,0,0,0,clear night,
2019,Spring,11:00:00 AM,2483,1406,1077,cloudy,
2019,Winter,01:00:00 AM,0,0,0,cloudy,
2019,Fall,01:00:00 AM,2,1,1,clear night,
2019,Spring,06:00:00 AM,43,19,24,rain,
2019,Spring,09:00:00 AM,379,179,200,partly cloudy day,
2019,Winter,10:00:00 PM,1,0,1,clear night,
2019,Spring,01:00:00 AM,13,5,8,cloudy,
2019,Fall,12:00:00 PM,71,35,36,rain,
2019,Summer,01:00:00 AM,5,0,5,rain,
2019,Summer,10:00:00 PM,24,7,17,partly cloudy night,
2019,Winter,03:00:00 AM,0,0,0,clear night,
2019,Winter,01:00:00 AM,4,0,4,cloudy,
2019,Fall,11:00:00 PM,10,6,4,cloudy,
2019,Spring,01:00:00 AM,2,1,1,cloudy,
2019,Fall,08:00:00 AM,559,390,169,cloudy,
2019,Winter,08:00:00 AM,294,134,160,cloudy,
2019,Summer,11:00:00 PM,9,2,7,partly cloudy night,
2019,Summer,01:00:00 PM,1055,491,564,clear day,
2019,Spring,10:00:00 AM,1442,797,645,cloudy,
2019,Fall,12:00:00 PM,2977,1434,1543,clear day,
2019,Spring,08:00:00 AM,184,40,144,rain,Daylight Saving Time starts
2019,Spring,12:00:00 PM,1948,835,1113,cloudy,
2019,Fall,03:00:00 PM,582,305,277,rain,
2019,Fall,12:00:00 PM,1079,482,597,cloudy,
2019,Spring,09:00:00 PM,82,0,82,cloudy,
2019,Fall,10:00:00 PM,0,0,0,clear night,
2019,Winter,09:00:00 AM,381,219,162,clear day,
2019,Fall,11:00:00 AM,1112,513,599,cloudy,
2019,Spring,01:00:00 AM,10,7,3,clear night,
2019,Summer,10:00:00 PM,51,35,16,clear night,
2019,Fall,12:00:00 AM,42,41,1,clear night,
2019,Summer,06:00:00 PM,2589,1060,1529,partly cloudy day,
2019,Fall,09:00:00 PM,98,94,4,rain,
2019,Winter,07:00:00 AM,168,67,101,cloudy,Valentine's Day
2019,Summer,08:00:00 PM,107,44,63,partly cloudy night,
2019,Fall,10:00:00 AM,1026,568,458,partly cloudy day,
2019,Winter,09:00:00 AM,782,455,327,partly cloudy day,
2019,Spring,10:00:00 AM,1131,651,480,partly cloudy day,
2019,Fall,11:00:00 AM,658,331,327,cloudy,
2019,Summer,08:00:00 PM,311,134,177,partly cloudy night,
2019,Spring,12:00:00 PM,2446,1107,1339,clear day,
2019,Winter,04:00:00 AM,1,0,1,clear night,
2019,Fall,12:00:00 PM,2064,991,1073,cloudy,
2019,Fall,07:00:00 PM,202,109,93,clear night,
2019,Summer,07:00:00 PM,9,6,3,clear day,Independence Day
2019,Spring,01:00:00 AM,0,0,0,cloudy,
2019,Fall,06:00:00 AM,51,34,17,clear night,
2019,Spring,02:00:00 AM,2,0,2,clear night,
2019,Winter,07:00:00 PM,57,0,57,clear night,
2019,Winter,10:00:00 AM,387,201,186,cloudy,
2019,Winter,10:00:00 AM,692,364,328,clear day,
2019,Winter,09:00:00 AM,204,104,100,clear day,
2019,Fall,11:00:00 AM,1771,762,1009,clear day,Black Friday
2019,Spring,10:00:00 AM,812,390,422,partly cloudy day,
2019,Summer,12:00:00 PM,2615,1338,1277,partly cloudy day,
2019,Fall,01:00:00 PM,2292,969,1323,clear day,Columbus Day (regional holiday)
2019,Fall,07:00:00 PM,52,50,2,partly cloudy night,
2019,Spring,07:00:00 PM,9,4,5,partly cloudy night,
2019,Winter,10:00:00 PM,68,0,68,cloudy,
2019,Winter,06:00:00 PM,86,75,11,clear night,
2019,Summer,07:00:00 AM,301,121,180,clear day,
2019,Summer,09:00:00 PM,43,16,27,clear night,
2019,Summer,08:00:00 AM,439,183,256,partly cloudy day,
2019,Spring,08:00:00 AM,390,129,261,cloudy,
2019,Fall,04:00:00 PM,2576,1198,1378,partly cloudy day,
2019,Summer,10:00:00 AM,542,279,263,rain,
2019,Spring,06:00:00 PM,184,54,130,cloudy,
2019,Winter,03:00:00 PM,3587,1955,1632,partly cloudy day,New Year's Eve
2019,Fall,08:00:00 PM,55,50,5,partly cloudy night,
2019,Summer,12:00:00 PM,1799,852,947,cloudy,
2019,Winter,10:00:00 PM,4,1,3,clear night,
2019,Fall,10:00:00 PM,10,7,3,partly cloudy night,
2019,Spring,12:00:00 PM,2044,912,1132,partly cloudy day,
2019,Spring,07:00:00 AM,194,71,123,cloudy,
2019,Winter,10:00:00 PM,34,33,1,clear night,
2019,Fall,07:00:00 AM,235,100,135,cloudy,
2019,Summer,09:00:00 PM,77,67,10,clear night,
2019,Winter,01:00:00 PM,1325,633,692,clear day,
2019,Fall,08:00:00 PM,47,0,47,clear night,
2019,Spring,10:00:00 AM,1182,682,500,clear day,
2019,Fall,09:00:00 AM,143,80,63,rain,
2019,Winter,06:00:00 AM,7,3,4,cloudy,
2019,Winter,03:00:00 PM,1429,698,731,partly cloudy day,
2019,Winter,08:00:00 PM,89,69,20,partly cloudy night,
2019,Fall,08:00:00 PM,73,72,1,rain,
2019,Spring,11:00:00 PM,22,9,13,partly cloudy night,
2019,Winter,08:00:00 PM,152,152,0,clear night,
2019,Fall,02:00:00 PM,2728,1228,1500,clear day,
2019,Fall,06:00:00 PM,1945,995,950,partly cloudy day,
2019,Summer,03:00:00 PM,491,269,222,cloudy,
2019,Fall,04:00:00 PM,3388,1304,2084,partly cloudy day,
2019,Spring,06:00:00 PM,1195,641,554,partly cloudy day,
2019,Spring,07:00:00 AM,204,87,117,cloudy,
2019,Winter,10:00:00 AM,431,234,197,cloudy,
2019,Winter,05:00:00 PM,247,175,72,cloudy,
2019,Fall,08:00:00 PM,65,53,12,clear night,
2019,Summer,04:00:00 PM,1906,873,1033,partly cloudy day,
2019,Spring,11:00:00 AM,1286,640,646,clear day,
2019,Summer,08:00:00 PM,1500,596,904,clear day,
2019,Spring,08:00:00 AM,381,128,253,clear day,
2019,Fall,10:00:00 AM,2110,1181,929,partly cloudy day,
2019,Fall,06:00:00 PM,1582,850,732,clear day,
2019,Summer,11:00:00 PM,25,18,7,partly cloudy night,
2019,Spring,08:00:00 PM,672,316,356,partly cloudy day,
2019,Summer,05:00:00 AM,85,63,22,clear night,
2019,Spring,08:00:00 PM,38,32,6,clear night,
2019,Spring,02:00:00 PM,1629,715,914,partly cloudy day,
2019,Summer,07:00:00 PM,1920,1011,909,partly cloudy day,
2019,Fall,10:00:00 AM,1353,727,626,clear day,
2019,Winter,05:00:00 PM,745,396,349,cloudy,
2019,Summer,04:00:00 AM,0,0,0,partly cloudy night,
2019,Fall,02:00:00 AM,1,0,1,clear night,
2019,Spring,05:00:00 PM,1301,692,609,cloudy,
2019,Spring,11:00:00 AM,2451,1212,1239,clear day,
2019,Fall,11:00:00 PM,41,40,1,cloudy,Thanksgiving Day
2019,Spring,08:00:00 PM,710,349,361,partly cloudy night,Cinco de Mayo
2019,Summer,10:00:00 AM,1915,1195,720,clear day,
2019,Summer,02:00:00 PM,3351,1561,1790,partly cloudy day,
2019,Spring,06:00:00 AM,83,51,32,clear night,
2019,Summer,08:00:00 PM,58,34,24,rain,
2019,Fall,01:00:00 AM,2,1,1,cloudy,
2019,Fall,11:00:00 AM,1521,697,824,partly cloudy day,
2019,Fall,08:00:00 AM,382,152,230,cloudy,
2019,Fall,09:00:00 PM,14,13,1,clear night,
2019,Summer,10:00:00 PM,46,39,7,clear night,
2019,Spring,08:00:00 AM,292,108,184,cloudy,
2019,Summer,10:00:00 AM,1280,771,509,partly cloudy day,Father's Day
2019,Spring,06:00:00 PM,219,122,97,rain,
2019,Spring,07:00:00 PM,919,355,564,cloudy,
2019,Winter,07:00:00 PM,33,23,10,clear night,
2019,Summer,05:00:00 PM,1661,844,817,partly cloudy day,
2019,Winter,09:00:00 PM,1,0,1,clear night,
2019,Winter,11:00:00 PM,22,0,22,clear night,
2019,Fall,04:00:00 AM,0,0,0,clear night,
2019,Spring,03:00:00 AM,0,0,0,partly cloudy night,
2019,Summer,03:00:00 AM,0,0,0,partly cloudy night,
2019,Fall,04:00:00 AM,0,0,0,clear night,
2019,Spring,04:00:00 AM,0,0,0,cloudy,
2019,Summer,02:00:00 PM,2159,978,1181,partly cloudy day,
2019,Spring,06:00:00 AM,33,22,11,clear night,
2019,Winter,08:00:00 PM,10,0,10,rain,
2019,Spring,10:00:00 PM,44,10,34,partly cloudy night,Memorial Day
2019,Winter,06:00:00 PM,184,143,41,partly cloudy night,
2019,Spring,09:00:00 AM,159,74,85,rain,Cinco de Mayo
2019,Summer,08:00:00 AM,357,222,135,cloudy,
2019,Fall,07:00:00 AM,275,104,171,partly cloudy day,
2019,Spring,07:00:00 PM,817,372,445,clear day,
2019,Winter,11:00:00 PM,3,2,1,cloudy,
2019,Fall,11:00:00 PM,18,0,18,rain,
2019,Spring,04:00:00 PM,997,447,550,cloudy,
2019,Summer,11:00:00 AM,1879,898,981,partly cloudy day,
2019,Winter,06:00:00 PM,35,34,1,clear night,
2019,Summer,10:00:00 PM,50,43,7,partly cloudy night,
2019,Spring,09:00:00 AM,566,277,289,partly cloudy day,
2019,Summer,03:00:00 AM,1,0,1,clear night,
2019,Summer,11:00:00 PM,13,6,7,cloudy,
2019,Winter,02:00:00 PM,0,0,0,clear day,
2019,Spring,01:00:00 AM,1,1,0,cloudy,
2019,Fall,08:00:00 AM,394,174,220,cloudy,Columbus Day (regional holiday)
2019,Summer,06:00:00 PM,1642,942,700,partly cloudy day,
2019,Fall,10:00:00 AM,1383,792,591,clear day,
2019,Fall,09:00:00 PM,17,9,8,partly cloudy night,
2019,Winter,01:00:00 PM,724,334,390,clear day,
2019,Fall,11:00:00 PM,3,2,1,clear night,
2019,Winter,09:00:00 AM,680,408,272,clear day,Christmas Eve
2019,Spring,04:00:00 AM,0,0,0,clear night,
2019,Winter,01:00:00 AM,0,0,0,clear night,
2019,Spring,09:00:00 AM,1158,657,501,clear day,Memorial Day
2019,Winter,09:00:00 AM,248,141,107,cloudy,
2019,Winter,12:00:00 AM,10,3,7,partly cloudy night,
